pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators
nzd_chf,0.6425 +0.0032    +0.51%,08:28:52,2021-06-16 12:29:08.735401,"Prev. Close: 0.6392
Bid/Ask: 0.6422 / 0.6427
Day's Range: 0.6392 - 0.6430",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6414
0.6417
0.6422
0.6425
0.6429
0.6433
0.6437
Fibonacci
0.6417
0.6420
0.6422
0.6425
0.6428
0.6430
0.6433
Camarilla
0.6425
0.6426
0.6426
0.6425
0.6428
0.6428
0.6429
Woodie's
0.6416
0.6418
0.6424
0.6426
0.6431
0.6434
0.6439
DeMark's
-
-
0.6424
0.6426
0.6432
-
-","Technical IndicatorsJun 16, 2021 12:27PM GMT
Name
Value
Action
RSI(14)
60.306
Buy
STOCH(9,6)
69.660
Buy
STOCHRSI(14)
91.815
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
47.651
Buy
Williams %R
-11.594
Overbought
CCI(14)
135.2282
Buy
ATR(14)
0.0008
Less Volatility
Highs/Lows(14)
0.0006
Buy
Ultimate Oscillator
59.547
Buy
ROC
0.430
Buy
Bull/Bear Power(13)
0.0014
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy"
usd_cny,6.3985 -0.0067    -0.11%,08:21:21,2021-06-16 12:29:08.738493,"Prev. Close: 6.4052
Bid/Ask: 6.3978 / 6.3991
Day's Range: 6.3963 - 6.4061",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong SellBuy (1)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.3961
6.3968
6.3980
6.3987
6.3999
6.4006
6.4018
Fibonacci
6.3968
6.3975
6.3980
6.3987
6.3994
6.3999
6.4006
Camarilla
6.3986
6.3988
6.3990
6.3987
6.3993
6.3995
6.3997
Woodie's
6.3963
6.3969
6.3982
6.3988
6.4001
6.4007
6.4020
DeMark's
-
-
6.3983
6.3989
6.4002
-
-","Technical IndicatorsJun 16, 2021 12:15PM GMT
Name
Value
Action
RSI(14)
48.707
Neutral
STOCH(9,6)
20.264
Sell
STOCHRSI(14)
24.078
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
28.163
Neutral
Williams %R
-74.256
Sell
CCI(14)
-53.3058
Sell
ATR(14)
0.0023
High Volatility
Highs/Lows(14)
-0.0011
Sell
Ultimate Oscillator
36.151
Sell
ROC
-0.075
Sell
Bull/Bear Power(13)
-0.0019
Sell
Buy: 1
Sell: 7
Neutral: 2


Summary:Strong Sell"
usd_hkd,7.7621 -0.0001    -0.00%,08:28:39,2021-06-16 12:29:08.741583,"Prev. Close: 7.7622
Bid/Ask: 7.7620 / 7.7622
Day's Range: 7.7609 - 7.7633",Neutral,"Summary:Neutral
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:NeutralBuy (1)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7617
7.7619
7.7620
7.7622
7.7623
7.7625
7.7626
Fibonacci
7.7619
7.7620
7.7621
7.7622
7.7623
7.7624
7.7625
Camarilla
7.7621
7.7621
7.7622
7.7622
7.7622
7.7623
7.7623
Woodie's
7.7617
7.7619
7.7620
7.7622
7.7623
7.7625
7.7626
DeMark's
-
-
7.7620
7.7622
7.7623
-
-","Technical IndicatorsJun 16, 2021 12:27PM GMT
Name
Value
Action
RSI(14)
48.902
Neutral
STOCH(9,6)
52.022
Neutral
STOCHRSI(14)
51.326
Neutral
MACD(12,26)
-0.000
Sell
ADX(14)
16.446
Neutral
Williams %R
-52.076
Neutral
CCI(14)
-4.9026
Neutral
ATR(14)
0.0007
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
49.171
Neutral
ROC
-0.015
Sell
Bull/Bear Power(13)
0.0003
Buy
Buy: 1
Sell: 2
Neutral: 8


Summary:Neutral"
eur_usd,1.2125 0.0001    0.00%,08:29:40,2021-06-16 12:30:08.802443,"Prev. Close: 1.2124
Bid/Ask: 1.2123 / 1.2126
Day's Range: 1.2114 - 1.2136",Neutral,"Summary:Neutral
Moving Averages:SellBuy (5)Sell (7)
Technical Indicators:BUYBuy (4)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2108
1.2111
1.2115
1.2118
1.2122
1.2125
1.2129
Fibonacci
1.2111
1.2114
1.2115
1.2118
1.2121
1.2122
1.2125
Camarilla
1.2116
1.2117
1.2117
1.2118
1.2119
1.2119
1.2120
Woodie's
1.2108
1.2111
1.2115
1.2118
1.2122
1.2125
1.2129
DeMark's
-
-
1.2116
1.2119
1.2123
-
-","Technical IndicatorsJun 16, 2021 12:27PM GMT
Name
Value
Action
RSI(14)
51.515
Neutral
STOCH(9,6)
49.225
Neutral
STOCHRSI(14)
55.736
Buy
MACD(12,26)
0.000
Neutral
ADX(14)
30.104
Sell
Williams %R
-44.186
Buy
CCI(14)
-37.3309
Neutral
ATR(14)
0.0008
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
57.439
Buy
ROC
-0.008
Sell
Bull/Bear Power(13)
0.0004
Buy
Buy: 4
Sell: 2
Neutral: 5


Summary:BUY"
gbp_usd,1.4123 +0.0043    +0.31%,08:29:37,2021-06-16 12:30:08.806272,"Prev. Close: 1.4080
Bid/Ask: 1.4121 / 1.4125
Day's Range: 1.4077 - 1.4133",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (10)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.4102
1.4106
1.4111
1.4115
1.4120
1.4124
1.4129
Fibonacci
1.4106
1.4109
1.4112
1.4115
1.4118
1.4121
1.4124
Camarilla
1.4114
1.4115
1.4116
1.4115
1.4117
1.4118
1.4119
Woodie's
1.4102
1.4106
1.4111
1.4115
1.4120
1.4124
1.4129
DeMark's
-
-
1.4109
1.4114
1.4118
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
63.421
Buy
STOCH(9,6)
67.553
Buy
STOCHRSI(14)
88.339
Overbought
MACD(12,26)
0.001
Buy
ADX(14)
40.173
Buy
Williams %R
-21.240
Buy
CCI(14)
122.0266
Buy
ATR(14)
0.0012
High Volatility
Highs/Lows(14)
0.0017
Buy
Ultimate Oscillator
61.134
Buy
ROC
0.284
Buy
Bull/Bear Power(13)
0.0050
Buy
Buy: 10
Sell: 0
Neutral: 0


Summary:Strong Buy"
usd_jpy,109.84 -0.23    -0.21%,08:29:41,2021-06-16 12:30:08.809512,"Prev. Close: 110.07
Bid/Ask: 109.83 / 109.85
Day's Range: 109.81 - 110.15",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (3)Sell (9)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
109.90
109.92
109.94
109.96
109.98
110.00
110.02
Fibonacci
109.92
109.94
109.94
109.96
109.98
109.98
110.00
Camarilla
109.93
109.94
109.94
109.96
109.95
109.95
109.96
Woodie's
109.88
109.91
109.92
109.95
109.96
109.99
110.00
DeMark's
-
-
109.92
109.95
109.96
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
29.111
Sell
STOCH(9,6)
38.725
Sell
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.040
Sell
ADX(14)
20.857
Sell
Williams %R
-88.235
Oversold
CCI(14)
-161.5388
Sell
ATR(14)
0.0654
High Volatility
Highs/Lows(14)
-0.1493
Sell
Ultimate Oscillator
38.221
Sell
ROC
-0.191
Sell
Bull/Bear Power(13)
-0.2190
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell"
aud_usd,0.7713 +0.0028    +0.36%,08:29:39,2021-06-16 12:30:08.812632,"Prev. Close: 0.7685
Bid/Ask: 0.7712 / 0.7714
Day's Range: 0.7684 - 0.7716",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7699
0.7701
0.7703
0.7705
0.7707
0.7709
0.7712
Fibonacci
0.7701
0.7702
0.7703
0.7705
0.7707
0.7708
0.7709
Camarilla
0.7705
0.7705
0.7706
0.7705
0.7706
0.7707
0.7707
Woodie's
0.7699
0.7701
0.7703
0.7705
0.7707
0.7709
0.7712
DeMark's
-
-
0.7704
0.7705
0.7708
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
66.283
Buy
STOCH(9,6)
66.374
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
30.042
Buy
Williams %R
-10.769
Overbought
CCI(14)
162.9067
Buy
ATR(14)
0.0007
Less Volatility
Highs/Lows(14)
0.0012
Buy
Ultimate Oscillator
65.926
Buy
ROC
0.338
Buy
Bull/Bear Power(13)
0.0021
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy"
eur_gbp,0.8586 -0.0022    -0.25%,08:29:40,2021-06-16 12:30:08.815768,"Prev. Close: 0.8607
Bid/Ask: 0.8583 / 0.8588
Day's Range: 0.8580 - 0.8614",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8574
0.8577
0.8581
0.8584
0.8588
0.8591
0.8595
Fibonacci
0.8577
0.8580
0.8581
0.8584
0.8587
0.8588
0.8591
Camarilla
0.8582
0.8583
0.8583
0.8584
0.8585
0.8585
0.8586
Woodie's
0.8574
0.8577
0.8581
0.8584
0.8588
0.8591
0.8595
DeMark's
-
-
0.8582
0.8585
0.8589
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
36.477
Sell
STOCH(9,6)
29.691
Sell
STOCHRSI(14)
13.298
Oversold
MACD(12,26)
-0.000
Sell
ADX(14)
62.974
Sell
Williams %R
-81.817
Oversold
CCI(14)
-124.0364
Sell
ATR(14)
0.0007
Less Volatility
Highs/Lows(14)
-0.0011
Sell
Ultimate Oscillator
42.643
Sell
ROC
-0.308
Sell
Bull/Bear Power(13)
-0.0033
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell"
usd_cad,1.2173 -0.0007    -0.06%,08:29:40,2021-06-16 12:30:08.818885,"Prev. Close: 1.2180
Bid/Ask: 1.2171 / 1.2175
Day's Range: 1.2168 - 1.2190",Neutral,"Summary:Neutral
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:SellBuy (1)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2168
1.2173
1.2176
1.2180
1.2183
1.2187
1.2190
Fibonacci
1.2173
1.2175
1.2177
1.2180
1.2183
1.2185
1.2187
Camarilla
1.2177
1.2178
1.2178
1.2180
1.2180
1.2180
1.2181
Woodie's
1.2168
1.2173
1.2176
1.2180
1.2183
1.2187
1.2190
DeMark's
-
-
1.2174
1.2179
1.2181
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
49.737
Neutral
STOCH(9,6)
54.264
Neutral
STOCHRSI(14)
10.550
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
29.433
Sell
Williams %R
-60.462
Sell
CCI(14)
-117.9699
Sell
ATR(14)
0.0010
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
50.677
Neutral
ROC
-0.078
Sell
Bull/Bear Power(13)
-0.0011
Sell
Buy: 1
Sell: 5
Neutral: 4


Summary:Sell"
usd_chf,0.8985 +0.0006    +0.07%,08:29:38,2021-06-16 12:30:08.821998,"Prev. Close: 0.8979
Bid/Ask: 0.8983 / 0.8987
Day's Range: 0.8977 - 0.8999",Sell,"Summary:Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:SellBuy (1)Sell (4)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8980
0.8984
0.8989
0.8994
0.8999
0.9004
0.9009
Fibonacci
0.8984
0.8988
0.8990
0.8994
0.8998
0.9000
0.9004
Camarilla
0.8993
0.8994
0.8995
0.8994
0.8996
0.8997
0.8998
Woodie's
0.8982
0.8985
0.8991
0.8995
0.9001
0.9005
0.9011
DeMark's
-
-
0.8992
0.8995
0.9002
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
47.417
Neutral
STOCH(9,6)
46.511
Neutral
STOCHRSI(14)
37.884
Sell
MACD(12,26)
0.000
Neutral
ADX(14)
20.263
Buy
Williams %R
-65.116
Sell
CCI(14)
5.7706
Neutral
ATR(14)
0.0008
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
43.819
Sell
ROC
0.000
Neutral
Bull/Bear Power(13)
-0.0003
Sell
Buy: 1
Sell: 4
Neutral: 6


Summary:Sell"
nzd_chf,0.6424 +0.0032    +0.50%,08:29:42,2021-06-16 12:30:08.825070,"Prev. Close: 0.6392
Bid/Ask: 0.6421 / 0.6427
Day's Range: 0.6392 - 0.6430",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6414
0.6417
0.6422
0.6425
0.6429
0.6433
0.6437
Fibonacci
0.6417
0.6420
0.6422
0.6425
0.6428
0.6430
0.6433
Camarilla
0.6425
0.6426
0.6426
0.6425
0.6428
0.6428
0.6429
Woodie's
0.6416
0.6418
0.6424
0.6426
0.6431
0.6434
0.6439
DeMark's
-
-
0.6424
0.6426
0.6432
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
58.760
Buy
STOCH(9,6)
68.497
Buy
STOCHRSI(14)
84.047
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
47.651
Buy
Williams %R
-15.941
Overbought
CCI(14)
130.6687
Buy
ATR(14)
0.0008
Less Volatility
Highs/Lows(14)
0.0005
Buy
Ultimate Oscillator
57.701
Buy
ROC
0.406
Buy
Bull/Bear Power(13)
0.0014
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy"
usd_cny,6.3985 -0.0067    -0.11%,08:21:21,2021-06-16 12:30:08.828164,"Prev. Close: 6.4052
Bid/Ask: 6.3978 / 6.3991
Day's Range: 6.3963 - 6.4061",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong SellBuy (1)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.3961
6.3968
6.3980
6.3987
6.3999
6.4006
6.4018
Fibonacci
6.3968
6.3975
6.3980
6.3987
6.3994
6.3999
6.4006
Camarilla
6.3986
6.3988
6.3990
6.3987
6.3993
6.3995
6.3997
Woodie's
6.3963
6.3969
6.3982
6.3988
6.4001
6.4007
6.4020
DeMark's
-
-
6.3983
6.3989
6.4002
-
-","Technical IndicatorsJun 16, 2021 12:15PM GMT
Name
Value
Action
RSI(14)
48.707
Neutral
STOCH(9,6)
20.264
Sell
STOCHRSI(14)
24.078
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
28.163
Neutral
Williams %R
-74.256
Sell
CCI(14)
-53.3058
Sell
ATR(14)
0.0023
High Volatility
Highs/Lows(14)
-0.0011
Sell
Ultimate Oscillator
36.151
Sell
ROC
-0.075
Sell
Bull/Bear Power(13)
-0.0019
Sell
Buy: 1
Sell: 7
Neutral: 2


Summary:Strong Sell"
usd_hkd,7.7621 -0.0001    -0.00%,08:29:41,2021-06-16 12:30:08.831257,"Prev. Close: 7.7622
Bid/Ask: 7.7620 / 7.7622
Day's Range: 7.7609 - 7.7633",Neutral,"Summary:Neutral
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:NeutralBuy (1)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7617
7.7619
7.7620
7.7622
7.7623
7.7625
7.7626
Fibonacci
7.7619
7.7620
7.7621
7.7622
7.7623
7.7624
7.7625
Camarilla
7.7621
7.7621
7.7622
7.7622
7.7622
7.7623
7.7623
Woodie's
7.7617
7.7619
7.7620
7.7622
7.7623
7.7625
7.7626
DeMark's
-
-
7.7620
7.7622
7.7623
-
-","Technical IndicatorsJun 16, 2021 12:27PM GMT
Name
Value
Action
RSI(14)
48.902
Neutral
STOCH(9,6)
52.022
Neutral
STOCHRSI(14)
51.326
Neutral
MACD(12,26)
-0.000
Sell
ADX(14)
16.446
Neutral
Williams %R
-52.076
Neutral
CCI(14)
-4.9026
Neutral
ATR(14)
0.0007
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
49.171
Neutral
ROC
-0.015
Sell
Bull/Bear Power(13)
0.0003
Buy
Buy: 1
Sell: 2
Neutral: 8


Summary:Neutral"
eur_usd,1.2126 +0.0002    +0.02%,08:30:34,2021-06-16 12:31:08.715479,"Prev. Close: 1.2124
Bid/Ask: 1.2124 / 1.2128
Day's Range: 1.2114 - 1.2136",Neutral,"Summary:Neutral
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:NeutralBuy (2)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2108
1.2111
1.2115
1.2118
1.2122
1.2125
1.2129
Fibonacci
1.2111
1.2114
1.2115
1.2118
1.2121
1.2122
1.2125
Camarilla
1.2116
1.2117
1.2117
1.2118
1.2119
1.2119
1.2120
Woodie's
1.2108
1.2111
1.2115
1.2118
1.2122
1.2125
1.2129
DeMark's
-
-
1.2116
1.2119
1.2123
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
50.068
Neutral
STOCH(9,6)
48.062
Neutral
STOCHRSI(14)
47.759
Neutral
MACD(12,26)
0.000
Neutral
ADX(14)
30.104
Sell
Williams %R
-51.162
Neutral
CCI(14)
-47.5213
Neutral
ATR(14)
0.0008
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
55.918
Buy
ROC
-0.021
Sell
Bull/Bear Power(13)
0.0004
Buy
Buy: 2
Sell: 2
Neutral: 7


Summary:Neutral"
gbp_usd,1.4123 +0.0043    +0.31%,08:30:46,2021-06-16 12:31:08.719324,"Prev. Close: 1.4080
Bid/Ask: 1.4122 / 1.4124
Day's Range: 1.4077 - 1.4133",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (10)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.4102
1.4106
1.4111
1.4115
1.4120
1.4124
1.4129
Fibonacci
1.4106
1.4109
1.4112
1.4115
1.4118
1.4121
1.4124
Camarilla
1.4114
1.4115
1.4116
1.4115
1.4117
1.4118
1.4119
Woodie's
1.4102
1.4106
1.4111
1.4115
1.4120
1.4124
1.4129
DeMark's
-
-
1.4109
1.4114
1.4118
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
63.421
Buy
STOCH(9,6)
67.553
Buy
STOCHRSI(14)
88.339
Overbought
MACD(12,26)
0.001
Buy
ADX(14)
40.173
Buy
Williams %R
-21.240
Buy
CCI(14)
122.0266
Buy
ATR(14)
0.0012
High Volatility
Highs/Lows(14)
0.0017
Buy
Ultimate Oscillator
61.134
Buy
ROC
0.284
Buy
Bull/Bear Power(13)
0.0050
Buy
Buy: 10
Sell: 0
Neutral: 0


Summary:Strong Buy"
usd_jpy,109.84 -0.23    -0.21%,08:30:46,2021-06-16 12:31:08.722620,"Prev. Close: 110.07
Bid/Ask: 109.82 / 109.85
Day's Range: 109.81 - 110.15",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (3)Sell (9)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
109.90
109.92
109.94
109.96
109.98
110.00
110.02
Fibonacci
109.92
109.94
109.94
109.96
109.98
109.98
110.00
Camarilla
109.93
109.94
109.94
109.96
109.95
109.95
109.96
Woodie's
109.88
109.91
109.92
109.95
109.96
109.99
110.00
DeMark's
-
-
109.92
109.95
109.96
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
29.111
Sell
STOCH(9,6)
38.725
Sell
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.040
Sell
ADX(14)
20.857
Sell
Williams %R
-88.235
Oversold
CCI(14)
-161.5388
Sell
ATR(14)
0.0654
High Volatility
Highs/Lows(14)
-0.1493
Sell
Ultimate Oscillator
38.221
Sell
ROC
-0.191
Sell
Bull/Bear Power(13)
-0.2190
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell"
aud_usd,0.7715 +0.0029    +0.38%,08:30:43,2021-06-16 12:31:08.725835,"Prev. Close: 0.7685
Bid/Ask: 0.7714 / 0.7715
Day's Range: 0.7684 - 0.7716",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7699
0.7701
0.7703
0.7705
0.7707
0.7709
0.7712
Fibonacci
0.7701
0.7702
0.7703
0.7705
0.7707
0.7708
0.7709
Camarilla
0.7705
0.7705
0.7706
0.7705
0.7706
0.7707
0.7707
Woodie's
0.7699
0.7701
0.7703
0.7705
0.7707
0.7709
0.7712
DeMark's
-
-
0.7704
0.7705
0.7708
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
66.283
Buy
STOCH(9,6)
66.374
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
30.042
Buy
Williams %R
-10.769
Overbought
CCI(14)
162.9067
Buy
ATR(14)
0.0007
Less Volatility
Highs/Lows(14)
0.0012
Buy
Ultimate Oscillator
65.926
Buy
ROC
0.338
Buy
Bull/Bear Power(13)
0.0021
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy"
eur_gbp,0.8586 -0.0022    -0.25%,08:30:55,2021-06-16 12:31:08.728971,"Prev. Close: 0.8607
Bid/Ask: 0.8583 / 0.8588
Day's Range: 0.8580 - 0.8614",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8574
0.8577
0.8581
0.8584
0.8588
0.8591
0.8595
Fibonacci
0.8577
0.8580
0.8581
0.8584
0.8587
0.8588
0.8591
Camarilla
0.8582
0.8583
0.8583
0.8584
0.8585
0.8585
0.8586
Woodie's
0.8574
0.8577
0.8581
0.8584
0.8588
0.8591
0.8595
DeMark's
-
-
0.8582
0.8585
0.8589
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
36.477
Sell
STOCH(9,6)
29.691
Sell
STOCHRSI(14)
13.298
Oversold
MACD(12,26)
-0.000
Sell
ADX(14)
62.974
Sell
Williams %R
-81.817
Oversold
CCI(14)
-124.0364
Sell
ATR(14)
0.0007
Less Volatility
Highs/Lows(14)
-0.0011
Sell
Ultimate Oscillator
42.643
Sell
ROC
-0.308
Sell
Bull/Bear Power(13)
-0.0033
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell"
usd_cad,1.2174 -0.0006    -0.05%,08:30:39,2021-06-16 12:31:08.732132,"Prev. Close: 1.2180
Bid/Ask: 1.2173 / 1.2174
Day's Range: 1.2168 - 1.2190",Neutral,"Summary:Neutral
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:SellBuy (1)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2168
1.2173
1.2176
1.2180
1.2183
1.2187
1.2190
Fibonacci
1.2173
1.2175
1.2177
1.2180
1.2183
1.2185
1.2187
Camarilla
1.2177
1.2178
1.2178
1.2180
1.2180
1.2180
1.2181
Woodie's
1.2168
1.2173
1.2176
1.2180
1.2183
1.2187
1.2190
DeMark's
-
-
1.2174
1.2179
1.2181
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
49.737
Neutral
STOCH(9,6)
54.264
Neutral
STOCHRSI(14)
10.550
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
29.433
Sell
Williams %R
-60.462
Sell
CCI(14)
-117.9699
Sell
ATR(14)
0.0010
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
50.677
Neutral
ROC
-0.078
Sell
Bull/Bear Power(13)
-0.0011
Sell
Buy: 1
Sell: 5
Neutral: 4


Summary:Sell"
usd_chf,0.8985 +0.0006    +0.06%,08:30:53,2021-06-16 12:31:08.735256,"Prev. Close: 0.8979
Bid/Ask: 0.8983 / 0.8986
Day's Range: 0.8977 - 0.8999",Sell,"Summary:Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:SellBuy (1)Sell (4)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8980
0.8984
0.8989
0.8994
0.8999
0.9004
0.9009
Fibonacci
0.8984
0.8988
0.8990
0.8994
0.8998
0.9000
0.9004
Camarilla
0.8993
0.8994
0.8995
0.8994
0.8996
0.8997
0.8998
Woodie's
0.8982
0.8985
0.8991
0.8995
0.9001
0.9005
0.9011
DeMark's
-
-
0.8992
0.8995
0.9002
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
47.417
Neutral
STOCH(9,6)
46.511
Neutral
STOCHRSI(14)
37.884
Sell
MACD(12,26)
0.000
Neutral
ADX(14)
20.263
Buy
Williams %R
-65.116
Sell
CCI(14)
5.7706
Neutral
ATR(14)
0.0008
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
43.819
Sell
ROC
0.000
Neutral
Bull/Bear Power(13)
-0.0003
Sell
Buy: 1
Sell: 4
Neutral: 6


Summary:Sell"
nzd_chf,0.6425 +0.0033    +0.52%,08:30:53,2021-06-16 12:31:08.738376,"Prev. Close: 0.6392
Bid/Ask: 0.6422 / 0.6428
Day's Range: 0.6392 - 0.6430",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6414
0.6417
0.6422
0.6425
0.6429
0.6433
0.6437
Fibonacci
0.6417
0.6420
0.6422
0.6425
0.6428
0.6430
0.6433
Camarilla
0.6425
0.6426
0.6426
0.6425
0.6428
0.6428
0.6429
Woodie's
0.6416
0.6418
0.6424
0.6426
0.6431
0.6434
0.6439
DeMark's
-
-
0.6424
0.6426
0.6432
-
-","Technical IndicatorsJun 16, 2021 12:29PM GMT
Name
Value
Action
RSI(14)
58.760
Buy
STOCH(9,6)
68.497
Buy
STOCHRSI(14)
84.047
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
47.651
Buy
Williams %R
-15.941
Overbought
CCI(14)
130.6687
Buy
ATR(14)
0.0008
Less Volatility
Highs/Lows(14)
0.0005
Buy
Ultimate Oscillator
57.701
Buy
ROC
0.406
Buy
Bull/Bear Power(13)
0.0014
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy"
